tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc,SuperGroup
ORC92655.1,-,RPS6_kin_2,PIRSF000606,4.9999999999999997e-64,216.2,0,6.3e-64,215.8,0,GCA_002087225.1,Discoba
ORC93158.1,-,RPS6_kin_2,PIRSF000606,2.3e-63,214,0.3,3.2e-40,137.4,0.1,GCA_002087225.1,Discoba
ORC87843.1,-,RPS6_kin_2,PIRSF000606,3e-63,213.6,0,4.2e-63,213.1,0,GCA_002087225.1,Discoba
ORC93372.1,-,RPS6_kin_2,PIRSF000606,1.0999999999999999e-57,195.1,0.3,2.8e-33,114.5,0,GCA_002087225.1,Discoba
ORC90272.1,-,RPS6_kin_2,PIRSF000606,7.199999999999999e-55,185.9,0,1.1e-54,185.3,0,GCA_002087225.1,Discoba
ORC87073.1,-,RPS6_kin_2,PIRSF000606,9e-54,182.2,0,1.1999999999999998e-53,181.8,0,GCA_002087225.1,Discoba
ORC93119.1,-,RPS6_kin_2,PIRSF000606,5.8e-53,179.6,0,8.3e-53,179.1,0,GCA_002087225.1,Discoba
ORC89757.1,-,RPS6_kin_2,PIRSF000606,7e-53,179.3,0,9.3e-53,178.9,0,GCA_002087225.1,Discoba
ORC88223.1,-,RPS6_kin_2,PIRSF000606,2.3e-51,174.3,0,4e-35,120.6,0,GCA_002087225.1,Discoba
ORC83352.1,-,RPS6_kin_2,PIRSF000606,2.7e-50,170.8,0.4,3.1999999999999998e-24,84.5,0,GCA_002087225.1,Discoba
ORC90657.1,-,RPS6_kin_2,PIRSF000606,3e-50,170.6,0.1,6.2e-50,169.5,0.1,GCA_002087225.1,Discoba
ORC90682.1,-,RPS6_kin_2,PIRSF000606,1e-49,168.9,0,1.4e-49,168.4,0,GCA_002087225.1,Discoba
ORC83403.1,-,RPS6_kin_2,PIRSF000606,3.0999999999999996e-49,167.3,0,3.6e-49,167,0,GCA_002087225.1,Discoba
ORC84688.1,-,RPS6_kin_2,PIRSF000606,1.4e-48,165.1,0,1.4e-48,165.1,0,GCA_002087225.1,Discoba
ORC87938.1,-,RPS6_kin_2,PIRSF000606,2.1999999999999998e-48,164.4,0,3e-48,164,0,GCA_002087225.1,Discoba
ORC92558.1,-,RPS6_kin_2,PIRSF000606,7.199999999999999e-48,162.7,0,7.199999999999999e-48,162.7,0,GCA_002087225.1,Discoba
ORC92802.1,-,RPS6_kin_2,PIRSF000606,1.4e-47,161.8,0,1.8999999999999998e-47,161.4,0,GCA_002087225.1,Discoba
ORC86709.1,-,RPS6_kin_2,PIRSF000606,5.6e-47,159.8,0,9.9e-47,159,0,GCA_002087225.1,Discoba
ORC91146.1,-,RPS6_kin_2,PIRSF000606,8.399999999999999e-47,159.2,0,1.1e-46,158.8,0,GCA_002087225.1,Discoba
ORC83897.1,-,RPS6_kin_2,PIRSF000606,8.799999999999999e-47,159.1,0,1e-46,158.9,0,GCA_002087225.1,Discoba
ORC86183.1,-,RPS6_kin_2,PIRSF000606,9.9e-47,159,0.2,1.2999999999999999e-46,158.6,0.2,GCA_002087225.1,Discoba
ORC91961.1,-,RPS6_kin_2,PIRSF000606,1.8e-45,154.8,0.1,2.2e-45,154.5,0.1,GCA_002087225.1,Discoba
ORC87833.1,-,RPS6_kin_2,PIRSF000606,1.9e-45,154.8,0,2.9999999999999995e-45,154.1,0,GCA_002087225.1,Discoba
ORC93431.1,-,RPS6_kin_2,PIRSF000606,3.7e-45,153.7,0,5e-45,153.3,0,GCA_002087225.1,Discoba
ORC84455.1,-,RPS6_kin_2,PIRSF000606,1.3e-44,152,0,1.4999999999999999e-44,151.7,0,GCA_002087225.1,Discoba
ORC86696.1,-,RPS6_kin_2,PIRSF000606,4.2999999999999996e-44,150.2,0,4.799999999999999e-44,150.1,0,GCA_002087225.1,Discoba
ORC83606.1,-,RPS6_kin_2,PIRSF000606,7.299999999999999e-44,149.5,0.2,7.900000000000001e-28,96.4,0,GCA_002087225.1,Discoba
ORC84478.1,-,RPS6_kin_2,PIRSF000606,6.299999999999999e-43,146.4,0,9.399999999999999e-43,145.8,0,GCA_002087225.1,Discoba
ORC92268.1,-,RPS6_kin_2,PIRSF000606,1.3e-42,145.4,0,7.7e-39,132.9,0,GCA_002087225.1,Discoba
ORC93031.1,-,RPS6_kin_2,PIRSF000606,1.1e-41,142.3,0.1,3.7e-40,137.2,0,GCA_002087225.1,Discoba
ORC91020.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999998e-41,141.7,0,1.5999999999999998e-41,141.7,0,GCA_002087225.1,Discoba
ORC90198.1,-,RPS6_kin_2,PIRSF000606,2.0999999999999999e-41,141.4,0.3,1.2e-40,138.8,0.3,GCA_002087225.1,Discoba
ORC93030.1,-,RPS6_kin_2,PIRSF000606,3.1999999999999996e-41,140.7,0,2.7e-40,137.7,0,GCA_002087225.1,Discoba
ORC91540.1,-,RPS6_kin_2,PIRSF000606,1.1e-40,139,0,1.4e-40,138.7,0,GCA_002087225.1,Discoba
ORC86237.1,-,RPS6_kin_2,PIRSF000606,4.2e-40,137,0.1,6.2e-40,136.5,0.1,GCA_002087225.1,Discoba
ORC84174.1,-,RPS6_kin_2,PIRSF000606,7.2e-40,136.3,0.7,7.2e-40,136.3,0.7,GCA_002087225.1,Discoba
ORC84493.1,-,RPS6_kin_2,PIRSF000606,1e-39,135.7,0,1.6e-39,135.1,0,GCA_002087225.1,Discoba
ORC89746.1,-,RPS6_kin_2,PIRSF000606,1.6e-38,131.8,0,2.0000000000000002e-24,85.2,0,GCA_002087225.1,Discoba
ORC91790.1,-,RPS6_kin_2,PIRSF000606,4.3999999999999996e-38,130.4,1.2,2.8e-19,68.2,0.1,GCA_002087225.1,Discoba
ORC88882.1,-,RPS6_kin_2,PIRSF000606,5.399999999999999e-38,130.1,0,6.799999999999999e-38,129.7,0,GCA_002087225.1,Discoba
ORC89450.1,-,RPS6_kin_2,PIRSF000606,6.5e-38,129.8,0.2,6.5e-38,129.8,0.2,GCA_002087225.1,Discoba
ORC92017.1,-,RPS6_kin_2,PIRSF000606,1.4e-37,128.7,0,1.9999999999999997e-37,128.2,0,GCA_002087225.1,Discoba
ORC92793.1,-,RPS6_kin_2,PIRSF000606,4.7e-37,127,0,6.2e-37,126.6,0,GCA_002087225.1,Discoba
ORC92518.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999998e-36,125.2,0,2.5999999999999997e-36,124.5,0,GCA_002087225.1,Discoba
ORC87951.1,-,RPS6_kin_2,PIRSF000606,2.6999999999999997e-36,124.4,0,4.4999999999999995e-31,107.2,0,GCA_002087225.1,Discoba
ORC86246.1,-,RPS6_kin_2,PIRSF000606,2.8999999999999998e-36,124.4,0,4.0999999999999995e-36,123.9,0,GCA_002087225.1,Discoba
ORC93154.1,-,RPS6_kin_2,PIRSF000606,4.4e-36,123.8,0,1.3e-31,108.9,0,GCA_002087225.1,Discoba
ORC93029.1,-,RPS6_kin_2,PIRSF000606,9.099999999999999e-36,122.7,0,4e-35,120.6,0,GCA_002087225.1,Discoba
ORC93137.1,-,RPS6_kin_2,PIRSF000606,1.3e-35,122.2,0.1,7.699999999999999e-35,119.6,0.1,GCA_002087225.1,Discoba
ORC90431.1,-,RPS6_kin_2,PIRSF000606,2.7e-35,121.2,0,3.5999999999999997e-35,120.7,0,GCA_002087225.1,Discoba
ORC86486.1,-,RPS6_kin_2,PIRSF000606,3.5999999999999997e-35,120.7,0,5.7e-35,120.1,0,GCA_002087225.1,Discoba
ORC89361.1,-,RPS6_kin_2,PIRSF000606,4.0999999999999997e-35,120.5,0,5.300000000000001e-22,77.2,0,GCA_002087225.1,Discoba
ORC86959.1,-,RPS6_kin_2,PIRSF000606,9.499999999999999e-35,119.3,0,1.2e-34,119,0,GCA_002087225.1,Discoba
ORC85040.1,-,RPS6_kin_2,PIRSF000606,3.6e-34,117.4,0,1.2000000000000001e-30,105.7,0,GCA_002087225.1,Discoba
ORC91357.1,-,RPS6_kin_2,PIRSF000606,4.5e-34,117.1,0,7.6e-34,116.4,0,GCA_002087225.1,Discoba
ORC85130.1,-,RPS6_kin_2,PIRSF000606,6.5e-34,116.6,0.2,1.4e-21,75.8,0.4,GCA_002087225.1,Discoba
ORC89349.1,-,RPS6_kin_2,PIRSF000606,7e-34,116.5,0,9.3e-34,116.1,0,GCA_002087225.1,Discoba
ORC90600.1,-,RPS6_kin_2,PIRSF000606,9.6e-34,116,1.4,2.6e-32,111.3,1.4,GCA_002087225.1,Discoba
ORC93123.1,-,RPS6_kin_2,PIRSF000606,1.3e-33,115.5,0,9.999999999999999e-33,112.6,0,GCA_002087225.1,Discoba
ORC87420.1,-,RPS6_kin_2,PIRSF000606,1.9999999999999998e-33,115,0,4.1e-33,113.9,0,GCA_002087225.1,Discoba
ORC91950.1,-,RPS6_kin_2,PIRSF000606,2.4e-33,114.7,0,2.9999999999999998e-33,114.4,0,GCA_002087225.1,Discoba
ORC93590.1,-,RPS6_kin_2,PIRSF000606,3.2999999999999996e-33,114.3,0,1.6000000000000001e-28,98.7,0,GCA_002087225.1,Discoba
ORC85862.1,-,RPS6_kin_2,PIRSF000606,5.0999999999999994e-33,113.6,0,8.9e-23,79.8,0,GCA_002087225.1,Discoba
ORC92514.1,-,RPS6_kin_2,PIRSF000606,6.599999999999999e-33,113.2,0,1.7e-30,105.3,0,GCA_002087225.1,Discoba
ORC85021.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999998e-32,112,0,2.1999999999999997e-32,111.5,0,GCA_002087225.1,Discoba
ORC92245.1,-,RPS6_kin_2,PIRSF000606,1.9999999999999998e-32,111.7,0,1.4e-31,108.9,0,GCA_002087225.1,Discoba
ORC91732.1,-,RPS6_kin_2,PIRSF000606,2.1e-32,111.6,0,3e-32,111.1,0,GCA_002087225.1,Discoba
ORC93418.1,-,RPS6_kin_2,PIRSF000606,2.4999999999999997e-32,111.3,0.2,7.4e-31,106.5,0.2,GCA_002087225.1,Discoba
ORC85564.1,-,RPS6_kin_2,PIRSF000606,2.9e-32,111.1,0,3.7999999999999995e-32,110.7,0,GCA_002087225.1,Discoba
ORC91637.1,-,RPS6_kin_2,PIRSF000606,5.2e-32,110.3,0,3.3e-30,104.3,0,GCA_002087225.1,Discoba
ORC92474.1,-,RPS6_kin_2,PIRSF000606,6.8e-32,109.9,0.3,3.8e-23,81,0.1,GCA_002087225.1,Discoba
ORC89613.1,-,RPS6_kin_2,PIRSF000606,8.299999999999999e-32,109.6,0,2.6e-21,74.9,0,GCA_002087225.1,Discoba
ORC90971.1,-,RPS6_kin_2,PIRSF000606,1.9e-31,108.4,0,5.5e-14,50.7,0,GCA_002087225.1,Discoba
ORC88296.1,-,RPS6_kin_2,PIRSF000606,1.9e-30,105.1,0,6.7e-27,93.4,0,GCA_002087225.1,Discoba
ORC89493.1,-,RPS6_kin_2,PIRSF000606,2.4000000000000002e-30,104.8,0,4.600000000000001e-28,97.2,0,GCA_002087225.1,Discoba
ORC89461.1,-,RPS6_kin_2,PIRSF000606,3e-30,104.4,1.9,1.6e-18,65.7,0,GCA_002087225.1,Discoba
ORC92363.1,-,RPS6_kin_2,PIRSF000606,5.4000000000000005e-30,103.6,0.2,2.9e-26,91.3,0,GCA_002087225.1,Discoba
ORC88773.1,-,RPS6_kin_2,PIRSF000606,6.3000000000000005e-30,103.4,0,1.1e-29,102.6,0,GCA_002087225.1,Discoba
ORC90754.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-29,102.7,0,1.4999999999999998e-29,102.1,0,GCA_002087225.1,Discoba
ORC88613.1,-,RPS6_kin_2,PIRSF000606,1.2e-29,102.4,0.1,3.1e-23,81.2,0,GCA_002087225.1,Discoba
ORC84996.1,-,RPS6_kin_2,PIRSF000606,2.1e-29,101.7,0,5.8e-28,96.9,0,GCA_002087225.1,Discoba
ORC85553.1,-,RPS6_kin_2,PIRSF000606,2.2e-29,101.6,0.1,4.7e-26,90.6,0,GCA_002087225.1,Discoba
ORC89908.1,-,RPS6_kin_2,PIRSF000606,2.8999999999999997e-29,101.2,0.3,3.9e-17,61.1,0.1,GCA_002087225.1,Discoba
ORC92892.1,-,RPS6_kin_2,PIRSF000606,3.1999999999999997e-29,101.1,0,4.8e-29,100.5,0,GCA_002087225.1,Discoba
ORC84966.1,-,RPS6_kin_2,PIRSF000606,4.9e-29,100.4,0,2.6000000000000004e-28,98.1,0,GCA_002087225.1,Discoba
ORC91049.1,-,RPS6_kin_2,PIRSF000606,8.4e-29,99.7,0,9.999999999999999e-26,89.5,0,GCA_002087225.1,Discoba
ORC85658.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000001e-28,98.9,0,3.8e-27,94.2,0,GCA_002087225.1,Discoba
ORC88913.1,-,RPS6_kin_2,PIRSF000606,1.6000000000000001e-28,98.8,0.1,1.6e-26,92.2,0,GCA_002087225.1,Discoba
ORC91452.1,-,RPS6_kin_2,PIRSF000606,2.7000000000000003e-28,98,0,5.1e-26,90.5,0,GCA_002087225.1,Discoba
ORC93457.1,-,RPS6_kin_2,PIRSF000606,3e-28,97.8,0,3.6000000000000003e-28,97.6,0,GCA_002087225.1,Discoba
ORC84162.1,-,RPS6_kin_2,PIRSF000606,3.5000000000000004e-28,97.6,0.1,3.7e-26,90.9,0.2,GCA_002087225.1,Discoba
ORC88592.1,-,RPS6_kin_2,PIRSF000606,9e-28,96.3,3,2.5e-25,88.2,1.4,GCA_002087225.1,Discoba
ORC90359.1,-,RPS6_kin_2,PIRSF000606,1.3e-27,95.7,0,2.4e-27,94.9,0,GCA_002087225.1,Discoba
ORC87162.1,-,RPS6_kin_2,PIRSF000606,6.5e-27,93.4,0,3.5e-17,61.2,0,GCA_002087225.1,Discoba
ORC87685.1,-,RPS6_kin_2,PIRSF000606,8.800000000000001e-27,93,0,5.6e-25,87,0,GCA_002087225.1,Discoba
ORC86853.1,-,RPS6_kin_2,PIRSF000606,9.999999999999999e-27,92.8,0,3.8e-26,90.9,0,GCA_002087225.1,Discoba
ORC88619.1,-,RPS6_kin_2,PIRSF000606,1.1e-26,92.7,0,1.7e-26,92.1,0,GCA_002087225.1,Discoba
ORC90050.1,-,RPS6_kin_2,PIRSF000606,1.2e-26,92.6,0.1,2.5e-25,88.2,0,GCA_002087225.1,Discoba
ORC93312.1,-,RPS6_kin_2,PIRSF000606,1.3e-26,92.5,0.1,5.5999999999999996e-24,83.7,0,GCA_002087225.1,Discoba
ORC89012.1,-,RPS6_kin_2,PIRSF000606,2.1e-26,91.8,0,4.2e-26,90.8,0,GCA_002087225.1,Discoba
ORC86586.1,-,RPS6_kin_2,PIRSF000606,2.7e-26,91.4,0,6.9e-15,53.7,0,GCA_002087225.1,Discoba
ORC90287.1,-,RPS6_kin_2,PIRSF000606,3.2e-26,91.1,1,4.4e-12,44.4,0,GCA_002087225.1,Discoba
ORC85127.1,-,RPS6_kin_2,PIRSF000606,4.1e-26,90.8,0,4.1e-26,90.8,0,GCA_002087225.1,Discoba
ORC89750.1,-,RPS6_kin_2,PIRSF000606,7.999999999999999e-26,89.8,0,3.2000000000000003e-22,77.9,0,GCA_002087225.1,Discoba
ORC90865.1,-,RPS6_kin_2,PIRSF000606,8.2e-26,89.8,0,1.0999999999999999e-25,89.4,0,GCA_002087225.1,Discoba
ORC86459.1,-,RPS6_kin_2,PIRSF000606,1.2e-25,89.3,0.2,1.9e-25,88.6,0.2,GCA_002087225.1,Discoba
ORC89667.1,-,RPS6_kin_2,PIRSF000606,1.5e-25,88.9,0,3.1999999999999997e-25,87.8,0,GCA_002087225.1,Discoba
ORC86272.1,-,RPS6_kin_2,PIRSF000606,1.5999999999999998e-25,88.8,0.4,6.9e-25,86.7,0.3,GCA_002087225.1,Discoba
ORC89347.1,-,RPS6_kin_2,PIRSF000606,3.1e-25,87.9,0,1.2e-24,86,0,GCA_002087225.1,Discoba
ORC93503.1,-,RPS6_kin_2,PIRSF000606,3.4999999999999997e-25,87.7,0,5e-22,77.3,0,GCA_002087225.1,Discoba
ORC87980.1,-,RPS6_kin_2,PIRSF000606,3.8e-25,87.6,0,4.8e-25,87.3,0,GCA_002087225.1,Discoba
ORC89451.1,-,RPS6_kin_2,PIRSF000606,6.9e-25,86.7,0,3.599999999999999e-24,84.3,0,GCA_002087225.1,Discoba
ORC86828.1,-,RPS6_kin_2,PIRSF000606,8.7e-25,86.4,0.6,1.6000000000000002e-22,78.9,0.6,GCA_002087225.1,Discoba
ORC92517.1,-,RPS6_kin_2,PIRSF000606,8.799999999999999e-25,86.4,0,1.2e-24,85.9,0,GCA_002087225.1,Discoba
ORC90774.1,-,RPS6_kin_2,PIRSF000606,1.0000000000000001e-24,86.1,0,2.9e-23,81.3,0,GCA_002087225.1,Discoba
ORC92615.1,-,RPS6_kin_2,PIRSF000606,1.7e-24,85.4,0,8.499999999999999e-24,83.1,0,GCA_002087225.1,Discoba
ORC92574.1,-,RPS6_kin_2,PIRSF000606,1.7e-24,85.4,0,3.4e-24,84.4,0,GCA_002087225.1,Discoba
ORC85287.1,-,RPS6_kin_2,PIRSF000606,2.2999999999999997e-24,85,0,4.2999999999999996e-24,84.1,0,GCA_002087225.1,Discoba
ORC93223.1,-,RPS6_kin_2,PIRSF000606,4.399999999999999e-24,84.1,0,5.0999999999999995e-24,83.9,0,GCA_002087225.1,Discoba
ORC88416.1,-,RPS6_kin_2,PIRSF000606,5.5e-24,83.8,0,8.499999999999999e-24,83.1,0,GCA_002087225.1,Discoba
ORC90602.1,-,RPS6_kin_2,PIRSF000606,5.8999999999999995e-24,83.6,0.1,5.2e-23,80.5,0,GCA_002087225.1,Discoba
ORC88414.1,-,RPS6_kin_2,PIRSF000606,6e-24,83.6,0,8.599999999999999e-24,83.1,0,GCA_002087225.1,Discoba
ORC91572.1,-,RPS6_kin_2,PIRSF000606,1.3e-23,82.5,0,9.5e-19,66.4,0,GCA_002087225.1,Discoba
ORC88994.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000002e-23,82.4,0.2,1.2e-17,62.8,0,GCA_002087225.1,Discoba
ORC92147.1,-,RPS6_kin_2,PIRSF000606,1.4000000000000002e-23,82.4,0,1.2e-12,46.3,0,GCA_002087225.1,Discoba
ORC88815.1,-,RPS6_kin_2,PIRSF000606,2.3e-23,81.7,0.1,8.4e-23,79.8,0.1,GCA_002087225.1,Discoba
ORC88069.1,-,RPS6_kin_2,PIRSF000606,4.5000000000000003e-23,80.7,1.1,2.3000000000000003e-22,78.4,0.1,GCA_002087225.1,Discoba
ORC91524.1,-,RPS6_kin_2,PIRSF000606,6.900000000000001e-23,80.1,0,1.4000000000000002e-22,79.1,0,GCA_002087225.1,Discoba
ORC87902.1,-,RPS6_kin_2,PIRSF000606,2.6e-22,78.2,0,2.6e-17,61.7,0,GCA_002087225.1,Discoba
ORC88563.1,-,RPS6_kin_2,PIRSF000606,2.7e-22,78.2,0,3.2000000000000003e-22,77.9,0,GCA_002087225.1,Discoba
ORC90476.1,-,RPS6_kin_2,PIRSF000606,6.400000000000001e-22,76.9,0,6e-21,73.7,0,GCA_002087225.1,Discoba
ORC88138.1,-,RPS6_kin_2,PIRSF000606,9.1e-22,76.4,1.2,2e-21,75.3,0,GCA_002087225.1,Discoba
ORC93608.1,-,RPS6_kin_2,PIRSF000606,9.4e-22,76.4,0,4.4e-15,54.3,0,GCA_002087225.1,Discoba
ORC88178.1,-,RPS6_kin_2,PIRSF000606,1.2e-21,76,0,1.2e-21,76,0,GCA_002087225.1,Discoba
ORC93439.1,-,RPS6_kin_2,PIRSF000606,1.2e-21,76,0.2,1.6e-21,75.6,0.2,GCA_002087225.1,Discoba
ORC92300.1,-,RPS6_kin_2,PIRSF000606,2e-21,75.3,0,1.2e-20,72.6,0,GCA_002087225.1,Discoba
ORC86601.1,-,RPS6_kin_2,PIRSF000606,2.1e-21,75.2,0,1.1e-20,72.9,0,GCA_002087225.1,Discoba
ORC87802.1,-,RPS6_kin_2,PIRSF000606,3.6e-21,74.4,0,3.9e-14,51.2,0,GCA_002087225.1,Discoba
ORC86016.1,-,RPS6_kin_2,PIRSF000606,7.3e-21,73.4,0.1,1.6e-18,65.7,0,GCA_002087225.1,Discoba
ORC83896.1,-,RPS6_kin_2,PIRSF000606,8.9e-21,73.1,0,1.1e-20,72.8,0,GCA_002087225.1,Discoba
ORC87205.1,-,RPS6_kin_2,PIRSF000606,9.3e-21,73.1,0,6.6e-18,63.7,0,GCA_002087225.1,Discoba
ORC86015.1,-,RPS6_kin_2,PIRSF000606,1.4e-20,72.5,0,1.7e-18,65.6,0,GCA_002087225.1,Discoba
ORC91050.1,-,RPS6_kin_2,PIRSF000606,2.1e-20,71.9,0,3.7e-20,71.1,0,GCA_002087225.1,Discoba
ORC86293.1,-,RPS6_kin_2,PIRSF000606,4.2e-20,70.9,0,2.3e-19,68.5,0.1,GCA_002087225.1,Discoba
ORC84558.1,-,RPS6_kin_2,PIRSF000606,5.7e-20,70.5,0.1,2.9e-9,35.1,0,GCA_002087225.1,Discoba
ORC92842.1,-,RPS6_kin_2,PIRSF000606,9.1e-20,69.8,9.4,2.1e-14,52.1,0,GCA_002087225.1,Discoba
ORC92183.1,-,RPS6_kin_2,PIRSF000606,1.4e-19,69.2,0.3,4.7e-19,67.4,0.2,GCA_002087225.1,Discoba
ORC85137.1,-,RPS6_kin_2,PIRSF000606,2.9e-19,68.1,0,6.7e-11,40.5,0,GCA_002087225.1,Discoba
ORC93601.1,-,RPS6_kin_2,PIRSF000606,3.1e-19,68,0,3.1e-19,68,0,GCA_002087225.1,Discoba
ORC93116.1,-,RPS6_kin_2,PIRSF000606,3.5e-19,67.9,0,5.5e-19,67.2,0,GCA_002087225.1,Discoba
ORC90898.1,-,RPS6_kin_2,PIRSF000606,7.4e-19,66.8,0.2,2.3e-13,48.6,0,GCA_002087225.1,Discoba
ORC86460.1,-,RPS6_kin_2,PIRSF000606,1.2e-18,66,0.1,2e-5,22.4,0,GCA_002087225.1,Discoba
ORC92787.1,-,RPS6_kin_2,PIRSF000606,1.3e-18,65.9,0,2.1e-18,65.3,0,GCA_002087225.1,Discoba
ORC89660.1,-,RPS6_kin_2,PIRSF000606,2.1e-18,65.3,0,3e-18,64.8,0,GCA_002087225.1,Discoba
ORC92349.1,-,RPS6_kin_2,PIRSF000606,3e-18,64.8,0.1,3.9e-18,64.4,0.1,GCA_002087225.1,Discoba
ORC92055.1,-,RPS6_kin_2,PIRSF000606,2.5e-17,61.7,0.1,2.2e-15,55.3,0,GCA_002087225.1,Discoba
ORC92854.1,-,RPS6_kin_2,PIRSF000606,2.6e-17,61.7,0,4.5e-17,60.9,0,GCA_002087225.1,Discoba
ORC86026.1,-,RPS6_kin_2,PIRSF000606,1e-16,59.7,0,6.9e-16,57,0,GCA_002087225.1,Discoba
ORC87183.1,-,RPS6_kin_2,PIRSF000606,1.7e-16,59,1.8,6.9e-16,57,0,GCA_002087225.1,Discoba
ORC79532.1,-,RPS6_kin_2,PIRSF000606,4.3e-16,57.6,0.2,1.6e-12,45.8,0,GCA_002087225.1,Discoba
ORC89662.1,-,RPS6_kin_2,PIRSF000606,1.2e-15,56.2,0,1.3e-5,23,0,GCA_002087225.1,Discoba
ORC84645.1,-,RPS6_kin_2,PIRSF000606,1.7e-15,55.6,0,2.4e-15,55.2,0,GCA_002087225.1,Discoba
ORC90695.1,-,RPS6_kin_2,PIRSF000606,3.4e-15,54.7,0,2.7e-7,28.5,0,GCA_002087225.1,Discoba
ORC87586.1,-,RPS6_kin_2,PIRSF000606,1.3e-14,52.8,0,2.5e-6,25.4,0,GCA_002087225.1,Discoba
ORC86578.1,-,RPS6_kin_2,PIRSF000606,3.1e-14,51.5,0,1.6e-7,29.3,0,GCA_002087225.1,Discoba
ORC89405.1,-,RPS6_kin_2,PIRSF000606,3.2e-14,51.4,0.1,4.5e-14,51,0.1,GCA_002087225.1,Discoba
ORC86898.1,-,RPS6_kin_2,PIRSF000606,1.4e-13,49.4,0,3.4e-9,34.8,0,GCA_002087225.1,Discoba
ORC86119.1,-,RPS6_kin_2,PIRSF000606,1.6e-13,49.2,0,5.1e-12,44.2,0.1,GCA_002087225.1,Discoba
ORC90706.1,-,RPS6_kin_2,PIRSF000606,7.8e-13,46.9,0,1.2e-12,46.3,0,GCA_002087225.1,Discoba
ORC86583.1,-,RPS6_kin_2,PIRSF000606,2.1e-12,45.4,0.1,2.1e-4,19,0,GCA_002087225.1,Discoba
ORC92495.1,-,RPS6_kin_2,PIRSF000606,4.5e-12,44.4,0.2,5.9e-4,17.5,0,GCA_002087225.1,Discoba
ORC88724.1,-,RPS6_kin_2,PIRSF000606,8.8e-12,43.4,0.8,4.4e-8,31.2,0,GCA_002087225.1,Discoba
ORC87780.1,-,RPS6_kin_2,PIRSF000606,9.1e-12,43.3,0.1,1.5e-6,26.1,0,GCA_002087225.1,Discoba
ORC86439.1,-,RPS6_kin_2,PIRSF000606,1.6e-11,42.6,0,2.6e-11,41.8,0,GCA_002087225.1,Discoba
ORC93413.1,-,RPS6_kin_2,PIRSF000606,2e-11,42.2,0,1.4e-10,39.4,0,GCA_002087225.1,Discoba
ORC92963.1,-,RPS6_kin_2,PIRSF000606,1.5e-10,39.3,0,3.3e-9,34.9,0,GCA_002087225.1,Discoba
ORC88390.1,-,RPS6_kin_2,PIRSF000606,3.1e-10,38.2,0.2,8.6e-10,36.8,0.1,GCA_002087225.1,Discoba
ORC90913.1,-,RPS6_kin_2,PIRSF000606,4e-10,37.9,0,2.1e-8,32.2,0,GCA_002087225.1,Discoba
ORC93701.1,-,RPS6_kin_2,PIRSF000606,1.3e-9,36.2,0,2e-9,35.6,0,GCA_002087225.1,Discoba
ORC88763.1,-,RPS6_kin_2,PIRSF000606,1.9e-9,35.7,0.4,3.5e-9,34.8,0.4,GCA_002087225.1,Discoba
ORC89927.1,-,RPS6_kin_2,PIRSF000606,4.4e-9,34.4,0,4.5e-9,34.4,0,GCA_002087225.1,Discoba
ORC91173.1,-,RPS6_kin_2,PIRSF000606,7.1e-9,33.8,0.1,8.1e-5,20.4,0,GCA_002087225.1,Discoba
ORC92381.1,-,RPS6_kin_2,PIRSF000606,3.8e-8,31.3,0.2,4.2e-4,18,0,GCA_002087225.1,Discoba
ORC92257.1,-,RPS6_kin_2,PIRSF000606,4.7e-8,31.1,0,6.5e-8,30.6,0,GCA_002087225.1,Discoba
ORC85222.1,-,RPS6_kin_2,PIRSF000606,2.9e-7,28.4,0,0.0022,15.6,0,GCA_002087225.1,Discoba
ORC91993.1,-,RPS6_kin_2,PIRSF000606,1.6e-6,26,0.2,5.7e-5,20.9,0.1,GCA_002087225.1,Discoba
ORC87978.1,-,RPS6_kin_2,PIRSF000606,5.5e-6,24.2,0.3,2.8e-5,21.9,0,GCA_002087225.1,Discoba
ORC91565.1,-,RPS6_kin_2,PIRSF000606,5.1e-5,21,1.9,2.6e-4,18.7,0,GCA_002087225.1,Discoba
ORC91783.1,-,RPS6_kin_2,PIRSF000606,8.3e-5,20.3,0.2,1.1e-4,20,0.2,GCA_002087225.1,Discoba
ORC93381.1,-,RPS6_kin_2,PIRSF000606,1.3e-4,19.7,1.4,8.2e-4,17,0.1,GCA_002087225.1,Discoba
ORC87112.1,-,RPS6_kin_2,PIRSF000606,2e-4,19,0,3.3e-4,18.3,0,GCA_002087225.1,Discoba
ORC89640.1,-,RPS6_kin_2,PIRSF000606,2.6e-4,18.7,0,4.1e-4,18,0,GCA_002087225.1,Discoba
ORC92846.1,-,RPS6_kin_2,PIRSF000606,3.6e-4,18.2,0,0.022,12.3,0,GCA_002087225.1,Discoba
ORC93033.1,-,RPS6_kin_2,PIRSF000606,0.0011,16.5,0,0.0012,16.5,0,GCA_002087225.1,Discoba
