"","hit_id","query_id","hit_eval","hit_bitscore","hit_description","accn","Taxid","Species.name","Phylum.name","Group.name","Kingdom.name","Super.Group","M.Strategy","TORC2_Presence"
"692","KNG78024.1","Mass_AKT_Aligned",1.2e-95,327.6,"AGC/AKT protein kinase [Plasmodium falcipa","GCA_000186055.2",580059,"Plasmodium falciparum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"693","KNG77571.1","Mass_AKT_Aligned",9.2e-15,58.9,"other/ciliate-e2/ciliate-e2b protein kinas","GCA_000186055.2",580059,"Plasmodium falciparum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"694","KNG77737.1","Mass_AKT_Aligned",0.32,13.9,"AGC/PKA protein kinase [Plasmodium falcipa","GCA_000186055.2",580059,"Plasmodium falciparum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"695","EAS01549.2","Mass_AKT_Aligned",3.8e-68,238.7,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"696","EAS07265.2","Mass_AKT_Aligned",8.8e-68,237.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"697","EAR83752.4","Mass_AKT_Aligned",6.5e-66,231.3,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"698","EAR83724.2","Mass_AKT_Aligned",2.7e-59,209.3,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"699","EAR96140.2","Mass_AKT_Aligned",9.2e-59,207.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"700","EAS06523.2","Mass_AKT_Aligned",6e-58,204.8,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"701","EAR86537.2","Mass_AKT_Aligned",1.8e-57,203.2,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"702","EAS04466.2","Mass_AKT_Aligned",1.9e-55,196.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"703","EAR84779.2","Mass_AKT_Aligned",3.6e-55,195.6,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"704","EAR84134.2","Mass_AKT_Aligned",1.6e-54,193.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"705","EAS02374.2","Mass_AKT_Aligned",1.2e-47,170.6,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"706","EAR91634.2","Mass_AKT_Aligned",3.3e-47,169.1,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"707","EAR84484.2","Mass_AKT_Aligned",3.7e-47,169,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"708","EAR83271.2","Mass_AKT_Aligned",3.7e-47,169,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"709","EAR98561.2","Mass_AKT_Aligned",1.7e-45,163.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"710","EAS03635.2","Mass_AKT_Aligned",3.4e-45,162.4,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"711","EAR84156.1","Mass_AKT_Aligned",4.2e-45,162.1,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"712","EAR98079.1","Mass_AKT_Aligned",3.3e-43,155.8,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"713","EAR95000.2","Mass_AKT_Aligned",6.9e-43,154.8,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"714","EAR97218.2","Mass_AKT_Aligned",3.2e-40,145.9,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"715","EAS07845.1","Mass_AKT_Aligned",5.6e-40,145.1,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"716","EAR85515.2","Mass_AKT_Aligned",2.2e-38,139.8,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"717","EAS01377.2","Mass_AKT_Aligned",3e-31,116.1,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"718","EAR83938.2","Mass_AKT_Aligned",6.6e-31,115,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"719","EAR87236.2","Mass_AKT_Aligned",9.9e-31,114.4,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"720","EAS03844.3","Mass_AKT_Aligned",1.3e-29,110.7,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"721","EAR85242.2","Mass_AKT_Aligned",2.6e-29,109.7,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"722","EAR91695.1","Mass_AKT_Aligned",3.6e-29,109.2,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"723","EAS06924.1","Mass_AKT_Aligned",4.3e-29,109,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"724","EAR84905.2","Mass_AKT_Aligned",2.3e-28,106.6,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"725","EAR85636.2","Mass_AKT_Aligned",2.6e-26,99.7,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"726","EAS03904.3","Mass_AKT_Aligned",7.7e-26,98.2,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"727","EAR99413.2","Mass_AKT_Aligned",8.2e-26,98.1,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"728","EAS05774.1","Mass_AKT_Aligned",3e-25,96.2,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"729","EAR88137.2","Mass_AKT_Aligned",2.5e-24,93.1,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"730","EAR92698.2","Mass_AKT_Aligned",2.1e-23,90,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"731","EAS03963.1","Mass_AKT_Aligned",1.9e-22,86.9,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"732","EAR96878.2","Mass_AKT_Aligned",6.3e-22,85.2,"CGMP-dependent kinase 9-1 (macronuclear) [","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"733","EAR99762.2","Mass_AKT_Aligned",2.1e-21,83.4,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"734","EAR91110.2","Mass_AKT_Aligned",3e-21,82.9,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"735","EAS05314.2","Mass_AKT_Aligned",2e-20,80.1,"CAMP-dependent kinase catalytic subunit (m","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"736","EAR82124.2","Mass_AKT_Aligned",1.3e-19,77.4,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"737","EAS01446.2","Mass_AKT_Aligned",3.9e-19,75.9,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"738","EAR92910.2","Mass_AKT_Aligned",7.8e-19,74.9,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"739","EAS03116.2","Mass_AKT_Aligned",1.2e-14,60.9,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"740","EAS02828.3","Mass_AKT_Aligned",1.6e-14,60.6,"CGMP-dependent kinase 5-1 (macronuclear) [","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"741","EAS02010.1","Mass_AKT_Aligned",1.6e-14,60.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"742","EAR98450.2","Mass_AKT_Aligned",3.3e-14,59.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"743","EAR92057.2","Mass_AKT_Aligned",6e-14,58.6,"CGMP-dependent kinase 9-1 (macronuclear) [","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"744","EAS02767.1","Mass_AKT_Aligned",6.3e-14,58.6,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"745","EAR92896.2","Mass_AKT_Aligned",9.5e-10,44.7,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"746","EAR86370.3","Mass_AKT_Aligned",1.1e-09,44.5,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"747","EAR97940.1","Mass_AKT_Aligned",2.6e-09,43.2,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"748","EAR94393.2","Mass_AKT_Aligned",2.5e-08,40,"CGMP-dependent kinase 5-1 (macronuclear) [","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"749","EAR84179.1","Mass_AKT_Aligned",7.7e-08,38.4,"CGMP-dependent kinase 5-1 (macronuclear) [","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"750","EAS04911.2","Mass_AKT_Aligned",7.7e-07,35,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"751","EWS76305.1","Mass_AKT_Aligned",1.5e-06,34,"CGMP-dependent kinase 5-1 (macronuclear) [","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"752","EAR84564.2","Mass_AKT_Aligned",5.8e-06,32.1,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"753","EAR96324.3","Mass_AKT_Aligned",1.2e-05,31.1,"phosphoinositide-dependent kinase (macronu","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"754","EAR85527.2","Mass_AKT_Aligned",8e-05,28.3,"CGMP-dependent kinase 5-1 (macronuclear) [","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"755","EAR84334.2","Mass_AKT_Aligned",0.00035,26.2,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"756","EAR95329.2","Mass_AKT_Aligned",0.0014,24.2,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"757","EAS07917.2","Mass_AKT_Aligned",0.0041,22.6,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"758","EAR85698.3","Mass_AKT_Aligned",0.026,20,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"759","EAS02674.3","Mass_AKT_Aligned",0.095,18.1,"calcium-dependent kinase (macronuclear) [T","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"760","EAS03842.2","Mass_AKT_Aligned",0.095,18.1,"CAMP-dependent kinase catalytic subunit (m","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"761","EAS04177.2","Mass_AKT_Aligned",0.31,16.4,"Serine/Threonine kinase domain protein (ma","GCA_000189635.1",312017,"Tetrahymena thermophila","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"762","CBZ50789.1","Mass_AKT_Aligned",1.5e-69,241.4,"ribosomal protein S6 kinase alpha-6, relat","GCA_000208865.2",572307,"Neospora caninum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"763","CBZ51620.1","Mass_AKT_Aligned",3.4e-43,153.8,"putative AGC kinase [Neospora caninum Live","GCA_000208865.2",572307,"Neospora caninum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"764","CBZ55101.1","Mass_AKT_Aligned",3.2e-12,50.9,"putative AGC kinase TgPKG1 [Neospora canin","GCA_000208865.2",572307,"Neospora caninum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"765","CBZ51225.1","Mass_AKT_Aligned",3.9e-11,47.3,"putative CAM kinase, SNF1 family [Neospora","GCA_000208865.2",572307,"Neospora caninum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"766","CBZ54248.1","Mass_AKT_Aligned",8.8,9.6,"putative AGC kinase [Neospora caninum Live","GCA_000208865.2",572307,"Neospora caninum","Apicomplexa","apicomplexans",NA,"Alveolata","Plastid Parasite","No TORC2"
"767","EGR30805.1","Mass_AKT_Aligned",2.9e-61,214.1,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"768","EGR28060.1","Mass_AKT_Aligned",4.8e-57,200.1,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"769","EGR30983.1","Mass_AKT_Aligned",1.8e-56,198.2,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"770","EGR32009.1","Mass_AKT_Aligned",2.9e-54,190.8,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"771","EGR28146.1","Mass_AKT_Aligned",4.3e-52,183.6,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"772","EGR29479.1","Mass_AKT_Aligned",2.8e-49,174.3,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"773","EGR28976.1","Mass_AKT_Aligned",2.3e-46,164.6,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"774","EGR30978.1","Mass_AKT_Aligned",4.3e-41,147.1,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"775","EGR33343.1","Mass_AKT_Aligned",4.6e-40,143.6,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"776","EGR29190.1","Mass_AKT_Aligned",1.5e-34,125.3,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"777","EGR27301.1","Mass_AKT_Aligned",3.6e-33,120.7,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"778","EGR27701.1","Mass_AKT_Aligned",1.2e-32,119,"protein kinase domain protein, partial [Ic","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"779","EGR28006.1","Mass_AKT_Aligned",1.6e-31,115.3,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"780","EGR30379.1","Mass_AKT_Aligned",1.6e-29,108.7,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"781","EGR27877.1","Mass_AKT_Aligned",3.2e-27,101,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"782","EGR34893.1","Mass_AKT_Aligned",6.9e-26,96.6,"hypothetical protein IMG5_001230 [Ichthyop","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
"783","EGR30822.1","Mass_AKT_Aligned",4.2e-22,84,"protein kinase domain protein [Ichthyophth","GCA_000220395.1",5932,"Ichthyophthirius multifiliis","Ciliophora","ciliates",NA,"Alveolata","Non-Plastid Parasite","TORC2 Expected"
