"accn","bitscore","evalue","gapopen","hit_description","length","mismatch","name","pident","qend","qseqid","qstart","selected","send","shared name","Species name","sstart","Super.Group","Taxid","TORC2_Presence"
"GCA_020496765.1","677","1.3300000000000001E-245","3","hypothetical protein J1N35_038176 [Gossy","478","84","KAH1047392.1","74.3","439","XWS09520.1","1","true","478","KAH1047392.1","Gossypium stocksii","1","Streptophyta","47602","No TORC2"
"GCA_038485145.1","688","7.299999999999999E-250","3","hypothetical protein V6N13_133302 [Hibis","477","77","KAK8619340.1","75.5","439","XWS09520.1","1","true","475","KAK8619340.1","Hibiscus sabdariffa","1","Streptophyta","183260","No TORC2"
"GCA_038485115.1","688","7.299999999999999E-250","3","hypothetical protein V6N12_025413 [Hibis","477","77","KAK8519374.1","75.5","439","XWS09520.1","1","true","475","KAK8519374.1","Hibiscus sabdariffa","1","Streptophyta","183260","No TORC2"
"GCA_030270665.1","691","8.6E-251","2","ARABIDOPSIS THALIANA PROTEIN KINASE 2, ARA","477","80","GMJ08566.1","75.3","439","XWS09520.1","1","true","477","GMJ08566.1","Hibiscus trionum","1","Streptophyta","183268","No TORC2"
"GCA_013467465.1","682","2.819999999999999E-247","3","hypothetical protein Gotri_003959 [Gossy","478","83","MBA0779748.1","74.5","439","XWS09520.1","1","true","478","MBA0779748.1","Gossypium trilobum","1","Streptophyta","34281","No TORC2"
"GCA_013467485.1","682","2.819999999999999E-247","3","hypothetical protein Golob_003979 [Gossy","478","82","MBA0570302.1","74.7","439","XWS09520.1","1","true","478","MBA0570302.1","Gossypium lobatum","1","Streptophyta","34289","No TORC2"
"GCA_013677275.1","688","1.0399999999999998E-249","3","hypothetical protein Goshw_021602 [Gossy","478","81","MBA0871131.1","74.9","439","XWS09520.1","1","true","478","MBA0871131.1","Gossypium schwendimanii","1","Streptophyta","34291","No TORC2"
"GCA_013467495.1","694","5.819999999999999E-252","3","hypothetical protein Gogos_003202 [Gossy","480","77","MBA0749253.1","75.4","439","XWS09520.1","1","true","480","MBA0749253.1","Gossypium gossypioides","1","Streptophyta","34282","No TORC2"
"GCA_000327365.2","700","1.99E-254","3","hypothetical protein B456_011G124700 [Goss","478","75","KJB71479.1","76.2","439","XWS09520.1","1","true","478","KJB71479.1","Gossypium raimondii","1","Streptophyta","29730","No TORC2"
"GCA_050990945.1","748","2.09E-273","2","hypothetical protein REPUB_Repub20aG000370","479","57","XVF37387.1","80.2","441","XWS09520.1","1","true","479","XVF37387.1","NA","1","NA",,"NA"
"GCA_036851125.1","739","6.63E-270","2","hypothetical protein QUC31_017270 [Theob","479","61","KAK6266433.1","79.3","441","XWS09520.1","1","true","479","KAK6266433.1","Theobroma cacao","1","Streptophyta","3641","No TORC2"
"GCA_036851095.1","741","8.089999999999999E-271","2","hypothetical protein SCA6_016918 [Theobr","479","60","KAK6255613.1","79.5","441","XWS09520.1","1","true","479","KAK6255613.1","Theobroma cacao","1","Streptophyta","3641","No TORC2"
"GCA_036851155.1","746","1.7099999999999998E-272","2","hypothetical protein POUND7_019916 [Theo","479","56","KAK6279649.1","80.4","441","XWS09520.1","1","true","479","KAK6279649.1","Theobroma cacao","1","Streptophyta","3641","No TORC2"
"GCA_000403535.1","746","1.7099999999999998E-272","2","Serine/threonine protein kinase 2 [Theobro","479","56","EOY04423.1","80.4","441","XWS09520.1","1","true","479","EOY04423.1","Theobroma cacao","1","Streptophyta","3641","No TORC2"
"GCA_900231445.1","884","0.0","1","unnamed protein product [Triticum turgidum","481","0","VAH90677.1","94.2","481","XBI71411.1","1","true","453","VAH90677.1","Triticum turgidum","1","Streptophyta","4567","No TORC2"
"GCA_900231445.1","878","0.0","1","unnamed protein product [Triticum turgidum","481","3","VAI05956.1","93.6","481","XBI71411.1","1","true","453","VAI05956.1","Triticum turgidum","1","Streptophyta","4567","No TORC2"
"GCA_000347455.1","889","0.0","3","Serine/threonine-protein kinase AtPK2/AtPK","482","17","EMS67775.1","94.6","481","XBI71411.1","1","true","667","EMS67775.1","Triticum urartu","194","Streptophyta","4572","No TORC2"
"GCA_004565275.1","1136","0.0","0","hypothetical protein NSK_002317 [Nannochlo","594","18","TFJ86663.1","97.0","761","XP_005855011.1","168","true","594","TFJ86663.1","Microchloropsis salina","1","Stramenopiles","1027361","TORC2 Expected"
"GCA_000569095.1","1492","0.0","0","Protein kinase, catalytic domain protein [","761","1","EWM24886.1","99.9","761","XP_005855011.1","1","true","837","EWM24886.1","Nannochloropsis gaditana","77","Stramenopiles","72520","No TORC2"
"GCF_000240725.1","1493","0.0","0","uncharacterized protein NGA_0383000, p","761","0","XP_005855011.1","100.0","761","XP_005855011.1","1","true","761","XP_005855011.1","Nannochloropsis gaditana","1","Stramenopiles","1093141","No TORC2"
"GCA_000240725.1","1493","0.0","0","hypothetical protein NGA_0383000, partial","761","0","EKU21351.1","100.0","761","XP_005855011.1","1","true","761","EKU21351.1","Nannochloropsis gaditana","1","Stramenopiles","1093141","No TORC2"
"GCA_000151545.2","479","9.619999999999999E-157","18","AGC/AKT protein kinase [Saprolegnia parasi","841","457","KDO30391.1","38.2","808","XP_005856071.1","1","true","862","KDO30391.1","Saprolegnia parasitica","52","Stramenopiles","695850","TORC2 Expected"
"GCA_036939915.2","598","5.159999999999999E-184","5","hypothetical protein ACHAWU_002665 [Disc","612","285","KAL3768449.1","50.3","1285","KAL3823217.1","674","true","1451","KAL3768449.1","Discostella pseudostelligera","859","NA","259834","NA"
"GCA_000296195.2","1546","0.0","18","hypothetical protein THAOC_04007, partial","1310","367","EJK74322.1","64.0","1827","KAL3817822.1","540","true","1227","EJK74322.1","Thalassiosira oceanica","1","Stramenopiles","159749","No TORC2"
"GCA_002217885.1","537","2.17E-168","9","cGMP-dependent protein kinase 1 [Fistulife","745","353","GAX16306.1","40.7","746","VEU37058.1","84","true","932","GAX16306.1","Fistulifera solaris","195","Stramenopiles","1519565","No TORC2"
"GCA_036939975.2","618","8.409999999999999E-207","20","hypothetical protein ACHAXA_009898 [Cycl","815","385","KAL3816473.1","44.2","953","KAL3816474.1","208","true","1018","KAL3816473.1","Cyclostephanos tholiformis","205","NA","382380","NA"
"GCA_036939755.2","630","3.3299999999999994E-213","20","hypothetical protein ACHAW5_007500, part","823","398","KAL3783671.1","45.0","953","KAL3816474.1","179","true","894","KAL3783671.1","Stephanodiscus triporus","79","NA","2934178","NA"
"GCA_002217885.1","543","1.7599999999999998E-170","9","cGMP-dependent protein kinase 1 [Fistulife","738","349","GAX28827.1","41.5","746","VEU37058.1","84","true","924","GAX28827.1","Fistulifera solaris","195","Stramenopiles","1519565","No TORC2"
"GCA_046255035.1","1652","0.0","0","MAG: hypothetical protein SGILL_003711 [","825","0","KAL3919522.1","100.0","825","KAL3919522.1","1","true","825","KAL3919522.1","Bacillariaceae sp.","1","NA","3061772","NA"
"GCA_000296195.2","459","2.08E-146","13","hypothetical protein THAOC_10351 [Thalassi","720","397","EJK68464.1","37.2","821","KAL3919522.1","109","true","673","EJK68464.1","Thalassiosira oceanica","2","Stramenopiles","159749","No TORC2"
"GCA_009835175.1","741","4.1699999999999995E-271","4","hypothetical protein Ae201684_006302 [Ap","446","64","KAF0737633.1","83.9","441","VFT87761.1","1","true","443","KAF0737633.1","Aphanomyces euteiches","1","Stramenopiles","100861","TORC2 Expected"
"GCA_008271595.1","781","6.6E-289","0","hypothetical protein PybrP1_012668 [[Pythi","399","0","TYZ65344.1","100.0","399","TYZ65344.1","1","true","399","TYZ65344.1","[Pythium] brassicae (nom. inval.)","1","Stramenopiles","1485010","TORC2 Expected"
"GCA_036940135.2","596","1.82E-186","5","hypothetical protein ACHAWO_009526 [Cycl","609","286","KAL3782154.1","49.6","1285","KAL3823217.1","681","true","1101","KAL3782154.1","Cyclotella atomus","510","NA","382360","NA"
"GCA_030871285.1","600","1.2699999999999999E-188","7","cAMP-dependent protein kinase [Skeletone","624","263","KAK1748302.1","51.9","1303","KAL3823217.1","680","true","679","KAK1748302.1","Skeletonema marinoi","93","Stramenopiles","267567","No TORC2"
"GCA_036939975.2","3547","0.0","0","hypothetical protein ACHAXA_002689 [Cycl","1867","0","KAL3817822.1","100.0","1867","KAL3817822.1","1","true","1867","KAL3817822.1","Cyclostephanos tholiformis","1","NA","382380","NA"
"GCA_019828565.1","323","2.8699999999999995E-106","3","Protein kinase domain [Carpediemonas mem","317","158","KAG9397179.1","47.3","586","KAL0018743.1","272","true","323","KAG9397179.1","Carpediemonas membranifera","14","Metamonada","201153","TORC2 Expected"
"GCA_019828565.1","323","2.8699999999999995E-106","3","cAMP-dependent protein kinase [Carpediem","317","158","KAG9397177.1","47.3","586","KAL0018743.1","272","true","323","KAG9397177.1","Carpediemonas membranifera","14","Metamonada","201153","TORC2 Expected"
"GCA_030267725.1","1400","0.0","0","unnamed protein product [Phytophthora lili","751","46","GMF29646.1","93.9","779","XP_009521586.1","29","true","751","GMF29646.1","Phytophthora lilii","1","Stramenopiles","2077276","TORC2 Expected"
"GCA_018691715.1","1412","0.0","0","AGC/PKA protein kinase [Phytophthora cin","751","41","KAG6622913.1","94.5","779","XP_009521586.1","29","true","755","KAG6622913.1","Phytophthora cinnamomi","5","Stramenopiles","4785","TORC2 Expected"
"GCA_009733145.1","1449","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","779","45","KAE9352076.1","94.2","779","XP_009521586.1","1","true","779","KAE9352076.1","Phytophthora rubi","1","Stramenopiles","129364","TORC2 Expected"
"GCA_009732905.1","1449","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","779","45","KAE9045645.1","94.2","779","XP_009521586.1","1","true","779","KAE9045645.1","Phytophthora rubi","1","Stramenopiles","129364","TORC2 Expected"
"GCA_009732945.1","1449","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","779","45","KAE9039671.1","94.2","779","XP_009521586.1","1","true","779","KAE9039671.1","Phytophthora rubi","1","Stramenopiles","129364","TORC2 Expected"
"GCA_020800215.1","1450","0.0","0","cGMP-dependent protein kinase [Phytophth","779","52","KAH7492064.1","93.3","779","XP_009521586.1","1","true","779","KAH7492064.1","Phytophthora ramorum","1","Stramenopiles","164328","TORC2 Expected"
"GCA_046861995.1","1451","0.0","0","hypothetical protein PRNP1_002391 [Phyto","779","51","KAL4161839.1","93.5","779","XP_009521586.1","1","true","779","KAL4161839.1","Phytophthora ramorum","1","Stramenopiles","164328","TORC2 Expected"
"GCA_009732985.1","1455","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","779","43","KAE9216103.1","94.5","779","XP_009521586.1","1","true","779","KAE9216103.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733025.1","1455","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","779","43","KAE9146673.1","94.5","779","XP_009521586.1","1","true","779","KAE9146673.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733065.1","1455","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","779","43","KAE9116830.1","94.5","779","XP_009521586.1","1","true","779","KAE9116830.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733005.1","1455","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","779","43","KAE9116646.1","94.5","779","XP_009521586.1","1","true","779","KAE9116646.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009732925.1","1554","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","22","KAE9026627.1","97.3","813","XP_009519521.1","1","true","813","KAE9026627.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733105.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE9327654.1","97.4","813","XP_009519521.1","1","true","813","KAE9327654.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733085.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE9257404.1","97.4","813","XP_009519521.1","1","true","813","KAE9257404.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733045.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE9248974.1","97.4","813","XP_009519521.1","1","true","813","KAE9248974.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009732985.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE9231704.1","97.4","813","XP_009519521.1","1","true","813","KAE9231704.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733025.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE9153743.1","97.4","813","XP_009519521.1","1","true","813","KAE9153743.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733065.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE9135129.1","97.4","813","XP_009519521.1","1","true","813","KAE9135129.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009733005.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE9134015.1","97.4","813","XP_009519521.1","1","true","813","KAE9134015.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_009729455.1","1555","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","21","KAE8907543.1","97.4","813","XP_009519521.1","1","true","813","KAE8907543.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_018691715.1","1558","0.0","1","AGC protein kinase [Phytophthora cinnamo","816","16","KAG6622386.1","97.7","813","XP_009519521.1","1","true","816","KAG6622386.1","Phytophthora cinnamomi","1","Stramenopiles","4785","TORC2 Expected"
"GCA_009733125.1","1559","0.0","0","cGMP-dependent protein kinase 2 [Phytoph","813","19","KAE9358258.1","97.7","813","XP_009519521.1","1","true","813","KAE9358258.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_030267785.1","1563","0.0","0","unnamed protein product [Phytophthora frag","813","28","GMF45736.1","96.6","813","XP_009519521.1","1","true","813","GMF45736.1","Phytophthora fragariaefolia","1","Stramenopiles","1490495","TORC2 Expected"
"GCF_000149755.1","1595","0.0","0","hypothetical protein PHYSODRAFT_541813","813","0","XP_009519521.1","100.0","813","XP_009519521.1","1","true","813","XP_009519521.1","Phytophthora sojae","1","Stramenopiles","67593","TORC2 Expected"
"GCA_009733125.1","839","1.98E-305","2","hypothetical protein PF008_g3061 [Phytop","440","16","KAE9357617.1","95.2","435","XP_009519021.1","1","true","440","KAE9357617.1","Phytophthora fragariae","1","Stramenopiles","53985","TORC2 Expected"
"GCA_018691715.1","853","3.75E-305","0","AGC protein kinase [Phytophthora cinnamo","435","14","KAG6613573.1","96.8","435","XP_009519021.1","1","true","435","KAG6613573.1","Phytophthora cinnamomi","1","Stramenopiles","4785","TORC2 Expected"
"GCF_000149755.1","881","0.0","0","hypothetical protein PHYSODRAFT_487753","436","0","XP_009519021.1","100.0","436","XP_009519021.1","1","true","436","XP_009519021.1","Phytophthora sojae","1","Stramenopiles","67593","TORC2 Expected"
"GCA_000149755.2","881","0.0","0","hypothetical protein PHYSODRAFT_487753 [Ph","436","0","EGZ23733.1","100.0","436","XP_009519021.1","1","true","436","EGZ23733.1","Phytophthora sojae","1","Stramenopiles","67593","TORC2 Expected"
"GCF_000149755.1","922","0.0","0","hypothetical protein PHYSODRAFT_350723","446","0","XP_009523983.1","100.0","446","XP_009523983.1","1","true","446","XP_009523983.1","Phytophthora sojae","1","Stramenopiles","67593","TORC2 Expected"
"GCA_000149755.2","922","0.0","0","hypothetical protein PHYSODRAFT_350723 [Ph","446","0","EGZ21266.1","100.0","446","XP_009523983.1","1","true","446","EGZ21266.1","Phytophthora sojae","1","Stramenopiles","67593","TORC2 Expected"
"GCA_018691715.1","1584","0.0","6","AGC protein kinase [Phytophthora cinnamo","926","43","KAG6616594.1","90.6","912","XP_009522184.1","1","true","896","KAG6616594.1","Phytophthora cinnamomi","1","Stramenopiles","4785","TORC2 Expected"
"GCA_018691715.1","1618","0.0","4","AGC protein kinase [Phytophthora cinnamo","926","54","KAG6615250.1","91.7","912","XP_009522184.1","1","true","917","KAG6615250.1","Phytophthora cinnamomi","1","Stramenopiles","4785","TORC2 Expected"
"GCA_030267785.1","1628","0.0","5","unnamed protein product [Phytophthora frag","936","47","GMF53419.1","91.2","912","XP_009522184.1","1","true","925","GMF53419.1","Phytophthora fragariaefolia","1","Stramenopiles","1490495","TORC2 Expected"
"GCA_029747605.1","1263","0.0","3","hypothetical protein ON010_g11446 [Phyto","758","56","KAJ8546790.1","87.3","753","XP_009525671.1","1","true","723","KAJ8546790.1","Phytophthora cinnamomi","1","Stramenopiles","4785","TORC2 Expected"
"GCA_030267725.1","1268","0.0","4","unnamed protein product [Phytophthora lili","766","95","GMF13949.1","85.9","753","XP_009525671.1","1","true","766","GMF13949.1","Phytophthora lilii","1","Stramenopiles","2077276","TORC2 Expected"
"GCA_018691715.1","1349","0.0","2","AGC protein kinase [Phytophthora cinnamo","758","56","KAG6615687.1","91.4","753","XP_009525671.1","1","true","754","KAG6615687.1","Phytophthora cinnamomi","1","Stramenopiles","4785","TORC2 Expected"
"GCF_000149755.1","1463","0.0","0","hypothetical protein PHYSODRAFT_314340","753","0","XP_009525671.1","100.0","753","XP_009525671.1","1","true","753","XP_009525671.1","Phytophthora sojae","1","Stramenopiles","67593","TORC2 Expected"
"GCA_000149755.2","1463","0.0","0","hypothetical protein PHYSODRAFT_314340 [Ph","753","0","EGZ16613.1","100.0","753","XP_009525671.1","1","true","753","EGZ16613.1","Phytophthora sojae","1","Stramenopiles","67593","TORC2 Expected"
